userId,document_id,operation,timestamp,createdAt,Pak_time,date,description,detail,expenseModel_createdAt,expenseModel_image,expenseModel_selectionType,expenseModel_whoPaid,expenseModel_isAmountPaid,expenseModel_typeOfExpense,expenseModel_founderName,expenseModel_expenseDescription,expenseModel_vendorName,expenseModel_updatedAt,expenseModel_vendorId,nextSchedule,recurringFrequency,recurringTransaction,vatAmount,vatApplied,vatPaymentHistory,id,image,key,revenueModel_createdAt,revenueModel_customerId,revenueModel_customerName,revenueModel_description,revenueModel_directExpense_commissionCharges,revenueModel_directExpense_deliveryCharges,revenueModel_directExpense_materialCharges,revenueModel_directExpense_otherCharges,revenueModel_directExpense_discountValue,revenueModel_directExpense_discounts,revenueModel_founderName,revenueModel_hasInvoice,revenueModel_image,revenueModel_invoiceNum,revenueModel_isAmountPaid,revenueModel_orderReceived,revenueModel_productName,revenueModel_quantity,revenueModel_revenueRepeatCustomers,revenueModel_selectionType,revenueModel_updatedAt,revenueModel_whoPaid,savedTransaction,selectionType,type,updatedAt,value,document_id2,deletedPartialPayments_accountId,deletedPartialPayments_amount,deletedPartialPayments_date,deletedPartialPayments_whoPaid,deletedPartialPayments_updatesLogs_accountId,deletedPartialPayments_updatesLogs_amount,deletedPartialPayments_updatesLogs_date,deletedPartialPayments_updatesLogs_userId,deletedPartialPayments_updatesLogs_whoPaid,document_id3,paymentHistory_accountId,paymentHistory_amount,paymentHistory_date,paymentHistory_whoPaid,paymentHistory_updatesLogs_accountId,paymentHistory_updatesLogs_amount,paymentHistory_updatesLogs_date,paymentHistory_updatesLogs_userId,paymentHistory_updatesLogs_whoPaid,document_id4,revenueModel_productsList_active,revenueModel_productsList_directExpense_commissionCharges,revenueModel_productsList_directExpense_deliveryCharges,revenueModel_productsList_directExpense_materialCharges,revenueModel_productsList_directExpense_otherCharges,revenueModel_productsList_id,revenueModel_productsList_multiple,revenueModel_productsList_productName,revenueModel_productsList_quantity,revenueModel_productsList_revenueOrder
rK7M7qPDLpRZnyj396qAeMAZ1nv1,nqlSthzs8bOraCnjsrRH,IMPORT,2024-04-24 12:36:19.733000 UTC,2024-04-23 09:43:21.541000 UTC,2024-04-23T14:43:21.541000,1622091600000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,jYqlxyye1K6FK7PCU4PE,Muhammad,Sale,4397,2500,36620,2107,0,0,,false,,20,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865401541,144233,nqlSthzs8bOraCnjsrRH,,,,,,,,,,nqlSthzs8bOraCnjsrRH,,,,,,,,,,nqlSthzs8bOraCnjsrRH,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,ztoca11mHYPcXuHdDzRs,IMPORT,2024-04-24 12:36:25.790000 UTC,2024-04-23 09:55:59.627000 UTC,2024-04-23T14:55:59.627000,1672549200000,Facebook,,,,Manual,Company Account,No,Marketing & Business Development,,Facebook,Global Trading Co,,FpQe7dwDLjAxOyfVDwRA,,,,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866159627,15865,ztoca11mHYPcXuHdDzRs,,,,,,,,,,ztoca11mHYPcXuHdDzRs,,,,,,,,,,ztoca11mHYPcXuHdDzRs,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,AnE1Zpvge0K5hzOS7d3Z,IMPORT,2024-04-24 12:36:09.464000 UTC,2024-04-23 10:08:16.169000 UTC,2024-04-23T15:08:16.169000,1578978000000,277,,,,Manual,Company Account,No,Rent,,277,Reliable Suppliers Inc,,drVUxsv96OG1Cu4BrsjO,,,,2533.8500000000004,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866896169,48143.15,AnE1Zpvge0K5hzOS7d3Z,,,,,,,,,,AnE1Zpvge0K5hzOS7d3Z,,,,,,,,,,AnE1Zpvge0K5hzOS7d3Z,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,DWjiD9IZIClmbS1eZRcF,IMPORT,2024-04-24 12:36:09.465000 UTC,2024-04-23 10:21:45.933000 UTC,2024-04-23T15:21:45.933000,1672981200000,411,,,,Manual,Company Account,No,Inventory,,411,ProSource Industries,,Gqz0dbuYaaMaMQzbiz0k,,,,2766.8500000000004,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867705933,52570.15,DWjiD9IZIClmbS1eZRcF,,,,,,,,,,DWjiD9IZIClmbS1eZRcF,,,,,,,,,,DWjiD9IZIClmbS1eZRcF,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,OeAk4vmMmHLaxOaitfBK,IMPORT,2024-04-24 12:36:17.310000 UTC,2024-04-23 10:25:24.424000 UTC,2024-04-23T15:25:24.424000,1581051600000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,5950,2385,28876,1858,0,0,,false,,503,No,13,,,3,Manual,,Company Account,,Manual,REVENUE,1713867924424,134458,OeAk4vmMmHLaxOaitfBK,,,,,,,,,,OeAk4vmMmHLaxOaitfBK,,,,,,,,,,OeAk4vmMmHLaxOaitfBK,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,OyoiVQ8zip9gs5Z3VRxr,IMPORT,2024-04-24 12:36:17.310000 UTC,2024-04-23 10:23:51.184000 UTC,2024-04-23T15:23:51.184000,1659762000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,5203,2148,38011,1864,0,0,,false,,482,Partial,28,,,6,Manual,,Company Account,,Manual,REVENUE,1713867831184,171366,OyoiVQ8zip9gs5Z3VRxr,,,,,,,,,,OyoiVQ8zip9gs5Z3VRxr,,39204.9,1659762000000,Company Account,,,,,,OyoiVQ8zip9gs5Z3VRxr,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,s9oFj1RyGduvjrTiKzrN,IMPORT,2024-04-24 12:36:19.734000 UTC,2024-04-23 10:23:42.575000 UTC,2024-04-23T15:23:42.575000,1596949200000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,7107,2531,30185,3652,0,0,,false,,480,No,7,,,1,Manual,,Company Account,,Manual,REVENUE,1713867822575,143194,s9oFj1RyGduvjrTiKzrN,,,,,,,,,,s9oFj1RyGduvjrTiKzrN,,,,,,,,,,s9oFj1RyGduvjrTiKzrN,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,wSUHIjqQfNwFhWzh2hQh,IMPORT,2024-04-24 12:36:23.670000 UTC,2024-04-23 10:28:02.620000 UTC,2024-04-23T15:28:02.620000,1713589200000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,4651,1542,36173,2352,0,0,,false,,537,Partial,95,,,20,Manual,,Company Account,,Manual,REVENUE,1713868082620,135102,wSUHIjqQfNwFhWzh2hQh,,,,,,,,,,wSUHIjqQfNwFhWzh2hQh,,21618,1713589200000,Company Account,,,,,,wSUHIjqQfNwFhWzh2hQh,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,AX7tqRZs4ini3KOI2BP0,IMPORT,2024-04-24 12:36:09.464000 UTC,2024-04-23 10:13:04.366000 UTC,2024-04-23T15:13:04.366000,1588654800000,325,,,,Manual,Company Account,No,Rent,,325,Best Buy Imports,,qPbE7YG5664jounaansZ,,,,2557.7000000000003,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867184366,48596.3,AX7tqRZs4ini3KOI2BP0,,,,,,,,,,AX7tqRZs4ini3KOI2BP0,,,,,,,,,,AX7tqRZs4ini3KOI2BP0,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,KIqTH8qxw6iK9fmWxsSz,IMPORT,2024-04-24 12:36:13.434000 UTC,2024-04-23 10:20:07.158000 UTC,2024-04-23T15:20:07.158000,1587358800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,1560,905,21152,1033,0,0,,false,,431,No,194,,,41,Manual,,Company Account,,Manual,REVENUE,1713867607158,86597,KIqTH8qxw6iK9fmWxsSz,,,,,,,,,,KIqTH8qxw6iK9fmWxsSz,,,,,,,,,,KIqTH8qxw6iK9fmWxsSz,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,L5ZEXqRsO41Ox6E6LlyS,IMPORT,2024-04-24 12:36:13.434000 UTC,2024-04-23 10:29:55.261000 UTC,2024-04-23T15:29:55.261000,1639112400000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,2512,1208,24721,576,0,0,,false,,560,Yes,186,,,39,Manual,,Company Account,,Manual,REVENUE,1713868195261,114201,L5ZEXqRsO41Ox6E6LlyS,,,,,,,,,,L5ZEXqRsO41Ox6E6LlyS,,105064.92,1639112400000,Company Account,,,,,,L5ZEXqRsO41Ox6E6LlyS,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,QUiO7LLZyzRQ2QTnaV9m,IMPORT,2024-04-24 12:36:17.311000 UTC,2024-04-23 09:42:33.343000 UTC,2024-04-23T14:42:33.343000,1599800400000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,8PMDW8fgGIgfGMN3hASi,Zainab,Sale,4536,1885,35140,1707,0,0,,false,,12,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865353343,158969,QUiO7LLZyzRQ2QTnaV9m,,,,,,,,,,QUiO7LLZyzRQ2QTnaV9m,,,,,,,,,,QUiO7LLZyzRQ2QTnaV9m,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,SuMajXrqpB8Meh6GSnAg,IMPORT,2024-04-24 12:36:17.312000 UTC,2024-04-23 09:54:22.965000 UTC,2024-04-23T14:54:22.965000,1621659600000,133,,,,Manual,Company Account,No,Rent,,133,Elite Manufacturing,,tIj6r9dd8WxtJWZa8Ff2,,,,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866062965,95090,SuMajXrqpB8Meh6GSnAg,,,,,,,,,,SuMajXrqpB8Meh6GSnAg,,,,,,,,,,SuMajXrqpB8Meh6GSnAg,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,en0WsEksiDyvO2OXrSP6,IMPORT,2024-04-24 12:36:19.730000 UTC,2024-04-23 10:04:03.409000 UTC,2024-04-23T15:04:03.409000,1698642000000,234,,,,Manual,Company Account,No,Repairs and Maintenance,,234,Global Trading Co,,FpQe7dwDLjAxOyfVDwRA,,,,4508.6,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866643409,85663.4,en0WsEksiDyvO2OXrSP6,,,,,,,,,,en0WsEksiDyvO2OXrSP6,,,,,,,,,,en0WsEksiDyvO2OXrSP6,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,fxdSQCrnSxboHCUl4l0S,IMPORT,2024-04-24 12:36:19.730000 UTC,2024-04-23 10:21:04.553000 UTC,2024-04-23T15:21:04.553000,1633323600000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,1964,1948,36761,4148,0,0,,false,,444,Partial,194,,,41,Manual,,Company Account,,Manual,REVENUE,1713867664553,148983,fxdSQCrnSxboHCUl4l0S,,,,,,,,,,fxdSQCrnSxboHCUl4l0S,,42928.2,1633323600000,Company Account,,,,,,fxdSQCrnSxboHCUl4l0S,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,0d1TcQ6ZxZM64JnRYTbF,IMPORT,2024-04-24 12:36:05.409000 UTC,2024-04-23 09:55:19.881000 UTC,2024-04-23T14:55:19.881000,1607403600000,KFC,,,,Manual,Company Account,No,Meals & Entertainment,,KFC,Perfect Partners Inc,,YisA4KhIJREbs3Dn6zCQ,,,,3682.9500000000003,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866119881,69976.05,0d1TcQ6ZxZM64JnRYTbF,,,,,,,,,,0d1TcQ6ZxZM64JnRYTbF,,,,,,,,,,0d1TcQ6ZxZM64JnRYTbF,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,2Hq8O5TSnad1kzW5sZ1k,IMPORT,2024-04-24 12:36:05.410000 UTC,2024-04-23 09:48:38.802000 UTC,2024-04-23T14:48:38.802000,1693717200000,72,,,,Manual,Company Account,No,Subscriptions,,72,Superior Supplies LLC,,k3MbUbs0kK3dgoxCWvDS,,,,686.0500000000001,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865718802,13034.95,2Hq8O5TSnad1kzW5sZ1k,,,,,,,,,,2Hq8O5TSnad1kzW5sZ1k,,,,,,,,,,2Hq8O5TSnad1kzW5sZ1k,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,7LeqI1KmvZ6v1NASeJFU,IMPORT,2024-04-24 12:36:07.220000 UTC,2024-04-23 10:04:39.286000 UTC,2024-04-23T15:04:39.286000,1695445200000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,qV6oYUrflUXdm8924Kxg,Layla,Sale,2244,1479,28915,2215,0,0,,false,,242,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866679286,125460,7LeqI1KmvZ6v1NASeJFU,,,,,,,,,,7LeqI1KmvZ6v1NASeJFU,,,,,,,,,,7LeqI1KmvZ6v1NASeJFU,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,CVpfZSpX2wTyoH5TYxLJ,IMPORT,2024-04-24 12:36:09.465000 UTC,2024-04-23 09:45:15.009000 UTC,2024-04-23T14:45:15.009000,1650430800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,cFilN7y04A32AnMF1Jp7,Ali,Income,1293,984,13578,1272,0,0,,false,,41,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865515009,62838,CVpfZSpX2wTyoH5TYxLJ,,,,,,,,,,CVpfZSpX2wTyoH5TYxLJ,,,,,,,,,,CVpfZSpX2wTyoH5TYxLJ,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,GmM0VJIHXBvb7SYdHANV,IMPORT,2024-04-24 12:36:11.419000 UTC,2024-04-23 10:23:03.224000 UTC,2024-04-23T15:23:03.224000,1673845200000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,2403,1151,20635,551,0,0,,false,,471,No,170,,,36,Manual,,Company Account,,Manual,REVENUE,1713867783224,72319,GmM0VJIHXBvb7SYdHANV,,,,,,,,,,GmM0VJIHXBvb7SYdHANV,,,,,,,,,,GmM0VJIHXBvb7SYdHANV,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,LPnaHgtCIxDW72DcyDJg,IMPORT,2024-04-24 12:36:13.434000 UTC,2024-04-23 10:22:41.067000 UTC,2024-04-23T15:22:41.067000,1579237200000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,4383,2011,36304,3242,0,0,,false,,466,No,85,,,18,Manual,,Company Account,,Manual,REVENUE,1713867761067,128292,LPnaHgtCIxDW72DcyDJg,,,,,,,,,,LPnaHgtCIxDW72DcyDJg,,,,,,,,,,LPnaHgtCIxDW72DcyDJg,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,LWNryOxaXT74Ob5XdPBy,IMPORT,2024-04-24 12:36:13.434000 UTC,2024-04-23 10:04:03.875000 UTC,2024-04-23T15:04:03.875000,1693544400000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,qYxvbhyyY4gwKOoT4Grv,Khadijah,Sale,3173,2182,33240,1178,0,0,,false,,236,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866643875,126451,LWNryOxaXT74Ob5XdPBy,,,,,,,,,,LWNryOxaXT74Ob5XdPBy,,,,,,,,,,LWNryOxaXT74Ob5XdPBy,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,MY6MdutSQ2YGWCgHdKnY,IMPORT,2024-04-24 12:36:15.378000 UTC,2024-04-23 09:54:28.604000 UTC,2024-04-23T14:54:28.604000,1588309200000,Facebook,,,,Manual,Company Account,No,Marketing & Business Development,,Facebook,Quality Products Ltd,,OYmmWUa9xfJEM4BYlZKt,,,,669.85,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866068604,12727.15,MY6MdutSQ2YGWCgHdKnY,,,,,,,,,,MY6MdutSQ2YGWCgHdKnY,,,,,,,,,,MY6MdutSQ2YGWCgHdKnY,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,YCyjOTUNl6zuK43IkvQ2,IMPORT,2024-04-24 12:36:17.313000 UTC,2024-04-23 09:46:00.397000 UTC,2024-04-23T14:46:00.397000,1589778000000,44,,,,Manual,Company Account,No,Bank fees & charges,,44,XYZ Enterprises,,Iv2xxVMultM1onblb5Af,,,,2310.05,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865560397,43890.95,YCyjOTUNl6zuK43IkvQ2,,,,,,,,,,YCyjOTUNl6zuK43IkvQ2,,,,,,,,,,YCyjOTUNl6zuK43IkvQ2,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,kO0a3V7wA9YLHUxmJOY8,IMPORT,2024-04-24 12:36:19.732000 UTC,2024-04-23 10:03:51.607000 UTC,2024-04-23T15:03:51.607000,1605416400000,232,,,,Manual,Company Account,No,Subscriptions,,232,ABC Distributors,,uYN1V2RlBfFkqaHQyGx9,,,,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866631607,35450,kO0a3V7wA9YLHUxmJOY8,,,,,,,,,,kO0a3V7wA9YLHUxmJOY8,,,,,,,,,,kO0a3V7wA9YLHUxmJOY8,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,oIL1UtAJLP6NbP2rAt20,IMPORT,2024-04-24 12:36:19.733000 UTC,2024-04-23 10:09:29.893000 UTC,2024-04-23T15:09:29.893000,1662354000000,289,,,,Manual,Company Account,No,Other Expense,,289,Infinite Imports,,53nbGTcnsdc8LDiDWTI7,,,,1288.95,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866969893,24490.05,oIL1UtAJLP6NbP2rAt20,,,,,,,,,,oIL1UtAJLP6NbP2rAt20,,,,,,,,,,oIL1UtAJLP6NbP2rAt20,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,2iTXUpFx96VsM6GkgBG9,IMPORT,2024-04-24 12:36:07.219000 UTC,2024-04-23 09:44:58.419000 UTC,2024-04-23T14:44:58.419000,1599109200000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,6MEAnRC0F6gP8r1sYhRM,Abdullah,Sale,3934,2047,28330,694,0,0,,false,,38,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865498419,102354,2iTXUpFx96VsM6GkgBG9,,,,,,,,,,2iTXUpFx96VsM6GkgBG9,,,,,,,,,,2iTXUpFx96VsM6GkgBG9,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,2wCEEyM3Gow3NVba6DJf,IMPORT,2024-04-24 12:36:07.219000 UTC,2024-04-23 10:27:28.372000 UTC,2024-04-23T15:27:28.372000,1647666000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,4055,2472,33964,3959,0,0,,false,,530,Yes,139,,,29,Manual,,Company Account,,Manual,REVENUE,1713868048372,161845,2wCEEyM3Gow3NVba6DJf,,,,,,,,,,2wCEEyM3Gow3NVba6DJf,,145660.5,1647666000000,Company Account,,,,,,2wCEEyM3Gow3NVba6DJf,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,6GrPZJqTHk695CsEnfl6,IMPORT,2024-04-24 12:36:07.220000 UTC,2024-04-23 10:27:23.460000 UTC,2024-04-23T15:27:23.460000,1694581200000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,5773,2298,38714,5127,0,0,,false,,529,Yes,144,,,30,Manual,,Company Account,,Manual,REVENUE,1713868043460,177728,6GrPZJqTHk695CsEnfl6,,,,,,,,,,6GrPZJqTHk695CsEnfl6,,170618.88,1694581200000,Company Account,,,,,,6GrPZJqTHk695CsEnfl6,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,9geFAK2QzLb3qw3wfbZg,IMPORT,2024-04-24 12:36:07.221000 UTC,2024-04-23 10:18:52.679000 UTC,2024-04-23T15:18:52.679000,1620363600000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,3781,1202,21554,418,0,0,,false,,414,No,181,,,38,Manual,,Company Account,,Manual,REVENUE,1713867532679,79606,9geFAK2QzLb3qw3wfbZg,,,,,,,,,,9geFAK2QzLb3qw3wfbZg,,,,,,,,,,9geFAK2QzLb3qw3wfbZg,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,E6zhT1uAqcj0bjMlW7HT,IMPORT,2024-04-24 12:36:11.418000 UTC,2024-04-23 10:12:28.311000 UTC,2024-04-23T15:12:28.311000,1637384400000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,1639,1545,25416,2236,0,0,,false,,326,No,140,,,29,Manual,,Company Account,,Manual,REVENUE,1713867148311,118197,E6zhT1uAqcj0bjMlW7HT,,,,,,,,,,E6zhT1uAqcj0bjMlW7HT,,,,,,,,,,E6zhT1uAqcj0bjMlW7HT,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,FaWENsXKUeulXX3mAJxC,IMPORT,2024-04-24 12:36:11.419000 UTC,2024-04-23 09:49:58.574000 UTC,2024-04-23T14:49:58.574000,1670994000000,Income,,,,,,,,,,,,,,,,0,false,,,,,,RMXgt3BxPIl3N2TSdzy3,Mustafa,Income,7594,1793,36880,2273,0,0,,false,,91,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865798574,157021,FaWENsXKUeulXX3mAJxC,,,,,,,,,,FaWENsXKUeulXX3mAJxC,,,,,,,,,,FaWENsXKUeulXX3mAJxC,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,FxeDwWfLDEWYZIH6OB5q,IMPORT,2024-04-24 12:36:11.419000 UTC,2024-04-23 09:55:14.258000 UTC,2024-04-23T14:55:14.258000,1667970000000,Newspaper,,,,Manual,Company Account,No,Office Supplies,,Newspaper,Infinite Imports,,53nbGTcnsdc8LDiDWTI7,,,,3669.8,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866114258,69726.2,FxeDwWfLDEWYZIH6OB5q,,,,,,,,,,FxeDwWfLDEWYZIH6OB5q,,,,,,,,,,FxeDwWfLDEWYZIH6OB5q,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,HESRpzUoOGschtD1aqN3,IMPORT,2024-04-24 12:36:11.419000 UTC,2024-04-23 09:56:22.401000 UTC,2024-04-23T14:56:22.401000,1710219600000,154,,,,Manual,Company Account,No,Repairs and Maintenance,,154,Elite Manufacturing,,tIj6r9dd8WxtJWZa8Ff2,,,,2031.1000000000001,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866182401,38590.9,HESRpzUoOGschtD1aqN3,,,,,,,,,,HESRpzUoOGschtD1aqN3,,,,,,,,,,HESRpzUoOGschtD1aqN3,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,LQgHaz1r6yfZoPzTGGY0,IMPORT,2024-04-24 12:36:13.434000 UTC,2024-04-23 10:05:31.507000 UTC,2024-04-23T15:05:31.507000,1595739600000,249,,,,Manual,Company Account,No,Legal and Professional Fees,,249,Allied Wholesale Group,,6BRQVLsfex2AEsWaaLo5,,,,4939.400000000001,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866731507,93848.6,LQgHaz1r6yfZoPzTGGY0,,,,,,,,,,LQgHaz1r6yfZoPzTGGY0,,,,,,,,,,LQgHaz1r6yfZoPzTGGY0,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,Wcx4YhHObCtL7yUHuCZa,IMPORT,2024-04-24 12:36:17.312000 UTC,2024-04-23 10:23:25.370000 UTC,2024-04-23T15:23:25.370000,1594011600000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,1202,926,18872,588,0,0,,false,,476,No,119,,,25,Manual,,Company Account,,Manual,REVENUE,1713867805370,87970,Wcx4YhHObCtL7yUHuCZa,,,,,,,,,,Wcx4YhHObCtL7yUHuCZa,,,,,,,,,,Wcx4YhHObCtL7yUHuCZa,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,ZwkI7rfyhs2jxoHOWhTw,IMPORT,2024-04-24 12:36:19.728000 UTC,2024-04-23 09:53:58.228000 UTC,2024-04-23T14:53:58.228000,1642654800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,6MEAnRC0F6gP8r1sYhRM,Abdullah,Income,4699,2940,41691,1271,0,0,,false,,133,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866038228,154306,ZwkI7rfyhs2jxoHOWhTw,,,,,,,,,,ZwkI7rfyhs2jxoHOWhTw,,,,,,,,,,ZwkI7rfyhs2jxoHOWhTw,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,j5tdEAAo8hBtP8pf3zwH,IMPORT,2024-04-24 12:36:19.731000 UTC,2024-04-23 10:09:24.502000 UTC,2024-04-23T15:09:24.502000,1602565200000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H9qXQrfTymzO8JY3xth1,Aisha,Income,3806,2748,45255,3688,0,0,,false,,289,Partial,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866964502,166106,j5tdEAAo8hBtP8pf3zwH,,,,,,,,,,j5tdEAAo8hBtP8pf3zwH,,20155.8,1602565200000,Company Account,,,,,,j5tdEAAo8hBtP8pf3zwH,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,qg2PtFUA9w1Jvj6G262y,IMPORT,2024-04-24 12:36:19.733000 UTC,2024-04-23 10:10:34.803000 UTC,2024-04-23T15:10:34.803000,1590642000000,300,,,,Manual,Company Account,No,Bank fees & charges,,300,Star Wholesale,,ZhCQtGJ97ZeDxUsv623Z,,,,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867034803,54288,qg2PtFUA9w1Jvj6G262y,,,,,,,,,,qg2PtFUA9w1Jvj6G262y,,,,,,,,,,qg2PtFUA9w1Jvj6G262y,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,HOdqfjwQIgrT2mYqXSKa,IMPORT,2024-04-24 12:36:11.419000 UTC,2024-04-23 10:10:28.896000 UTC,2024-04-23T15:10:28.896000,1687410000000,299,,,,Manual,Company Account,No,Inventory,,299,Prime Sourcing Solutions,,ogsPYTZ6CKZg1Bhff3tl,,,,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867028896,61441,HOdqfjwQIgrT2mYqXSKa,,,,,,,,,,HOdqfjwQIgrT2mYqXSKa,,,,,,,,,,HOdqfjwQIgrT2mYqXSKa,,,,,,,,,,
